id,name,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,minimum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
10338647,DC Capitol Hill (East) Private BR & Private Bath,Condominium,Private room,2,1,1,72.00,5.00,1,119,99,moderate,7.47
13779343,3 Blocks to Capitol Building!  LOCATION!!!,Apartment,Entire home/apt,4,1,1,160.00,0.00,2,69,96,flexible,7.39
9094563,Comfy 1br Apt Cap Hill East,Apartment,Entire home/apt,4,1,1,120.00,35.00,1,14,100,strict,2.33
18597279,Full Capitol Hill Rowhouse 4-min to Metro,Townhouse,Entire home/apt,2,1,1,140.00,0.00,2,0,,strict,
18582421,"Steps from Capitol Steps, Capitol Hill Perfection",Apartment,Entire home/apt,4,1,0,184.00,0.00,2,0,,strict,
7323787,Charming Capitol Hill Rowhouse,Apartment,Entire home/apt,6,1.5,2,150.00,0.00,2,2,90,strict,0.2
16531552,Charming 2bd  on Capitol Hill,Apartment,Entire home/apt,6,1,2,350.00,10.00,2,5,88,strict,1.36
2474009,Capitol Hill Summer Retreat,Apartment,Private room,1,1.5,1,95.00,0.00,2,37,96,flexible,0.98
14237630,Fully Furnished Cap Hill Row House,Townhouse,Entire home/apt,4,2.5,2,179.00,0.00,3,3,100,strict,0.33
16335709,Historic CapHill Base Apt/Sleeps5/Fresh Renovation,Apartment,Entire home/apt,5,1,1,166.00,7.00,1,11,100,strict,2.39
2842766,Capitol Hill Gem -- Prime Location,Apartment,Private room,2,1,1,65.00,0.00,1,4,95,flexible,0.28
8373064,Bright Capitol Hill apartment.,Apartment,Entire home/apt,2,1,1,99.00,0.00,1,2,100,strict,0.11
15319850,Jewel on Capitol Hill,House,Entire home/apt,4,1,3,120.00,0.00,3,1,80,flexible,0.27
17908506,Private Bedroom/Bath Capitol Hill East,Condominium,Private room,2,1,1,61.00,15.00,2,8,100,moderate,5.22
9388808,Spectacular bedroom near US Capitol,Townhouse,Private room,2,1,1,90.00,0.00,2,33,97,flexible,1.84
10960740,Amazing 4BR Home Steps To Capitol!,House,Entire home/apt,10,3.5,4,600.00,30.00,2,11,100,strict,0.73
16498327,"Studio on Capitol Hill, 6 Blocks from the Capitol",Apartment,Entire home/apt,3,1,0,450.00,0.00,3,0,,flexible,
6569449,Capitol Hill Classic - chic urban,Apartment,Entire home/apt,2,1,1,139.00,0.00,3,15,100,strict,0.63
16703391,1 Bed/1 Bath Apt 3 blocks from Capitol Building!,Apartment,Entire home/apt,2,1,1,185.00,0.00,2,5,92,flexible,1.36
1817907,Hill Flats DC 1 - WALK EVERYWHERE!,Apartment,Entire home/apt,8,1,2,279.00,20.00,2,38,92,strict,1.01
15744305,Cozy 1 Bdrm Capitol Hill Apt w/Street Parking,Apartment,Entire home/apt,4,1,1,96.00,10.00,1,6,100,strict,1.02
10862901,Cozy 1bd apt with private roof deck,Condominium,Entire home/apt,3,1,1,110.00,15.00,2,36,97,moderate,2.37
17921412,Bright and Beautiful Eastern Market Rowhouse,House,Entire home/apt,4,1.5,2,350.00,10.00,1,1,100,flexible,0.81
9683219,Beautiful House In Capitol Hill,House,Entire home/apt,5,3.5,2,179.00,100.00,2,15,93,strict,1.07
16661802,Cozy Studio Behind The US Capitol Building!,Apartment,Entire home/apt,2,1,0,150.00,0.00,1,0,,strict,
15218873,Charming Capitol Hill Studio - Amazing Location!,Apartment,Entire home/apt,2,1,0,125.00,0.00,1,23,97,moderate,3.04
13175413,New! 4 Bedroom House - 2 blocks from US Capitol,House,Entire home/apt,9,3.5,4,450.00,0.00,2,3,100,flexible,0.3
12399984,Apt 4 Top Floor 1 Block to Capitol Great Place,Apartment,Entire home/apt,3,1,0,165.00,35.00,1,3,87,strict,0.27
14466242,Studio Southwest waterfront,Apartment,Entire home/apt,2,1,0,69.00,25.00,2,23,95,strict,2.99
14269695,Private Master BR & Bath,House,Private room,2,1,1,195.00,0.00,3,0,,strict,
7781629,Heart of Capitol Hill,Apartment,Entire home/apt,2,1,1,135.00,0.00,2,51,98,flexible,2.65
7290056,Historic Cap Hill 1 BdrmApt Sleeps5,Apartment,Entire home/apt,5,1,1,179.00,10.00,2,66,91,strict,2.98
16464934,Close to Capitol-perfect for business or pleasure!,Condominium,Entire home/apt,6,2,2,600.00,250.00,2,12,98,moderate,5.54
15940642,Classic Capitol Hill Apt -- Walk to the Capitol!,Apartment,Entire home/apt,2,1,1,105.00,0.00,3,19,99,flexible,5.23
11910055,Charming Garden Flat -Great Location!,Apartment,Entire home/apt,6,1,1,152.00,10.00,2,78,98,strict,5.75
736164,"Clean, Comfortable and Sunny!",Apartment,Entire home/apt,3,1,1,130.00,20.00,2,61,96,moderate,1.1
16497335,Renovated Capitol Hill Apartment,Apartment,Entire home/apt,4,1,1,1400.00,0.00,2,0,,strict,
6501477,Rowhouse in the Heart of Capitol Hill,House,Entire home/apt,9,3.5,3,350.00,0.00,2,23,97,flexible,1.01
4635196,"Capitol Hill Condo, Furnished",House,Entire home/apt,2,1,1,180.00,0.00,2,1,60,flexible,0.79
9215039,"Charming, New Capitol Hill Apt",Apartment,Entire home/apt,4,1,1,172.00,50.00,3,48,97,moderate,2.66
15938566,Awesome DC row house near the Capitol,House,Entire home/apt,4,1.5,2,175.00,60.00,2,3,100,moderate,0.56
16429958,Capitol Hill - Walk to the Mall and Eastern Market,Apartment,Entire home/apt,3,1,1,150.00,0.00,4,0,,strict,
996138,Family Friendly in Capitol Hill w/Parking,House,Entire home/apt,5,2.5,3,225.00,55.00,2,43,95,strict,0.86
373462,"Cap Hill House 2.5 Bdr, Metro close",House,Entire home/apt,6,1.5,3,175.00,15.00,2,98,91,strict,1.63
15546278,"Stylish, Spacious 3Bd 2 Ba Home in Capitol Hill",House,Entire home/apt,6,2,3,250.00,0.00,2,5,100,flexible,0.9
16599329,"Entire Luxury apartment Capitol Hill, Beautiful!!",Apartment,Entire home/apt,2,1,0,80.00,0.00,4,18,99,moderate,4.35
12400338,E Cap 3 small charming great location,Apartment,Entire home/apt,2,1,0,145.00,0.00,1,3,80,strict,0.24
8500817,Capitol Hill Cozy Room,House,Private room,2,1,1,100.00,50.00,1,108,99,moderate,5.5
8697430,"Brumidi B&B - Queen Suite, Sleeps 3",Bed & Breakfast,Private room,3,1,1,195.00,25.00,2,2,100,strict,0.14
5975936,Historic Capitol Hill Loft -- Charm and Location!,Loft,Entire home/apt,4,1,1,150.00,0.00,1,44,95,moderate,1.79
15937364,Charming 1 BR apt in Cap Hill near Metro,Apartment,Entire home/apt,4,1,1,110.00,20.00,1,22,98,flexible,3.79
16461640,Five block walk to Inauguration! Capitol Hill home,House,Entire home/apt,6,3,3,1499.00,0.00,2,0,,moderate,
16396028,Capital Hill Row house,Townhouse,Shared room,6,1,1,400.00,0.00,2,0,,flexible,
16757351,"Lovely Capitol Hill, Eastern Market Oasis",House,Private room,1,1,1,100.00,0.00,2,9,91,moderate,4.43
9809228,Classic Capitol Hill row house,House,Entire home/apt,7,1,3,159.00,0.00,4,0,,flexible,
6375286,Bright 2nd level 1 Bdrm with Porch,Apartment,Entire home/apt,4,1,1,300.00,50.00,3,2,100,strict,0.09
10103831,Pleasant Room near Eastern Market,Apartment,Private room,2,1,1,70.00,10.00,2,25,98,flexible,1.5
3022207,5BR/2BA Restored home Capitol Hill,House,Entire home/apt,8,2,5,1750.00,0.00,2,5,92,moderate,0.14
13349087,Clean and Bright One-Bedroom Near Capitol Hill,Apartment,Entire home/apt,3,1,1,94.00,0.00,1,55,95,moderate,5.34
16596505,"Fantastic home by Metro, ideal for Inauguration!",Apartment,Entire home/apt,8,2.5,4,143.00,0.00,2,0,,flexible,
18460804,"Stunning Capitol Hill Home-Wifi,Parking,More",Condominium,Entire home/apt,7,2.5,2,250.00,0.00,2,0,,moderate,
16773585,Spacious Capitol Hill 2BR/2BA Home,House,Entire home/apt,5,2,2,1095.00,0.00,2,0,,moderate,
3386035,Sunny Studio in Eastern Market,Apartment,Entire home/apt,2,1,0,90.00,0.00,1,25,92,moderate,0.72
15805076,2 Capitol Hill Metro Luxury River House Discount!!,Townhouse,Entire home/apt,8,2,3,260.00,10.00,2,12,93,strict,2.05
7383487,Spacious Capitol Hill Row House,House,Entire home/apt,5,1.5,2,220.00,40.00,2,17,95,strict,0.81
11907508,Spacious Capitol Hill 2BR w/Metro access,Apartment,Entire home/apt,5,2,2,118.00,0.00,2,19,98,moderate,2.42
175581,Entire 1BR Capitol Hill Apartment!,Apartment,Entire home/apt,2,1,1,135.00,0.00,4,116,93,strict,1.67
16657906,Charming English Basement Steps Away from Capitol,Apartment,Entire home/apt,3,1,1,189.00,0.00,2,3,100,moderate,0.81
8497286,Capitol Hill private room + parking,House,Private room,2,1,1,275.00,0.00,3,0,,flexible,
6072414,"Gorgeous, historic house blocks from Capitol/Metro",House,Entire home/apt,16,4.5,5,395.00,50.00,3,5,100,strict,0.24
9611367,Sunny room in the heart of DC,House,Private room,2,1.5,1,75.00,15.00,2,9,93,strict,0.64
16557150,Great house for inauguration weekend near Capitol,House,Entire home/apt,8,2.5,3,800.00,0.00,2,1,100,flexible,0.27
16427050,Great Location for the Inauguration!,House,Entire home/apt,8,2.5,3,2000.00,0.00,3,0,,flexible,
4106108,Ideal location +stay in a landmark!,House,Entire home/apt,4,1.5,2,249.00,25.00,4,62,100,strict,1.96
18471909,"Best location! Cozy, comfy Capitol Hill apartment",Apartment,Entire home/apt,3,1,0,150.00,25.00,1,0,,moderate,
3876473,Modern Lincoln Park Studio,Apartment,Entire home/apt,3,1,0,83.00,10.00,1,143,94,moderate,4.38
4523651,4 Bedroom - Steps to Eastern Market,House,Entire home/apt,10,3.5,4,529.00,20.00,3,40,99,strict,1.37
4631448,"Capitol Hill, DC home",House,Entire home/apt,4,1,1,200.00,0.00,1,0,,flexible,
11969940,6th & A Apt 4 Top Floor Open Studio LOCATION,Apartment,Entire home/apt,2,1,0,125.00,25.00,2,1,100,strict,0.08
11972833,Private Room&Bath on Capitol Hill,House,Private room,2,1,1,70.00,0.00,1,65,95,strict,6.52
10626368,"CapHill, Free Park,1 blk metro,Close 2 attractions",Apartment,Entire home/apt,2,1,0,94.00,0.00,2,90,98,flexible,6.05
5383462,Private room and bath Capitol Hill,Apartment,Private room,2,1,1,90.00,0.00,1,1,100,flexible,0.04
16098337,Large Capitol Hill Condo-Inauguration Weekend,Condominium,Entire home/apt,4,2,2,1200.00,0.00,3,0,,flexible,
6102073,Welcome to Capitol Hill,Apartment,Entire home/apt,3,1,1,104.00,30.00,2,81,96,moderate,3.25
12546424,Style & Comfort in Capitol Hill,Apartment,Entire home/apt,5,1,1,117.00,10.00,1,54,99,moderate,5.19
18393245,Cap Hill Family-Friendly 4 bed/2.5 bath (pets ok!),Townhouse,Entire home/apt,10,2.5,4,599.00,0.00,4,0,,strict,
9249060,Smart Apt in Heart of Capitol Hill,Apartment,Entire home/apt,2,1,1,149.00,0.00,2,6,100,moderate,0.36
3711222,1BR Capitol Hill Apt Next to Metro,Apartment,Entire home/apt,2,1,1,125.00,0.00,1,63,96,flexible,2.05
8495364,Convenient Capitol Hill Oasis,Townhouse,Entire home/apt,4,1.5,1,99.00,0.00,2,6,100,flexible,0.31
7217382,Private room steps from the Capitol,Apartment,Private room,1,1,1,104.00,0.00,2,45,98,strict,2.24
4366438,Perfect Spot,House,Private room,2,1,1,115.00,0.00,3,151,93,strict,5.71
11970099,3rd & A  Great 2 BR carriage house top location,House,Entire home/apt,4,1.5,2,275.00,45.00,2,1,100,strict,0.16
9283035,Capitol Hill Charm @metro w/parking,Apartment,Entire home/apt,5,1,1,135.00,10.00,4,59,95,moderate,3.25
4987933,Modern Capitol Hill Studio Next to Potomac Metro,Apartment,Entire home/apt,2,1,1,110.00,0.00,2,95,95,moderate,3.35
16554997,Comfortable chic two bedroom in fantastic location,Apartment,Entire home/apt,4,1,2,150.00,25.00,1,23,97,strict,7.75
7150589,Capitol Hill Haven,Apartment,Entire home/apt,2,1,1,79.00,100.00,7,1,100,strict,0.05
16753343,"Private Room steps from Capitol, National Mall",Apartment,Private room,2,1,1,375.00,0.00,2,0,,flexible,
16690221,Capitol Hill Townhome,House,Entire home/apt,4,1,2,349.00,0.00,3,0,,flexible,
16720408,"Cute 2-BR 15 min from US Capitol, at metro stop",Apartment,Entire home/apt,6,1,2,450.00,0.00,2,0,,flexible,
16642108,BEAUTIFUL CAPITOL HILL APARTMENT,Apartment,Entire home/apt,3,1,1,119.00,25.00,2,3,100,strict,1.67
5905310,C Street Flat at 8th Street,Apartment,Entire home/apt,2,1,1,90.00,0.00,30,3,93,strict,0.12
8067837,Charming Apt in Capitol Hill,Apartment,Entire home/apt,2,1,1,115.00,0.00,2,2,100,moderate,0.1
16390904,Capitol Hill Condo,Condominium,Entire home/apt,4,1,1,1200.00,0.00,2,0,,flexible,
16002830,"Cozy, spacious 1BR for Women's March or Inaug.",Apartment,Entire home/apt,4,1,1,200.00,0.00,2,0,,flexible,
4856204,Perfect inauguration spot- Walk to Capitol!,House,Entire home/apt,6,2.5,3,1090.00,0.00,3,0,,strict,
4036989,"Metropolitan Oasis, Whole Enchilada",House,Entire home/apt,3,1,2,217.00,225.00,2,2,100,strict,0.81
9511762,Unusual 2 Twin Beds near US Capitol,House,Private room,2,1,1,80.00,0.00,2,16,98,moderate,1
16589585,New! Capitol Hill Private Apt - Heart Historic DC,Apartment,Entire home/apt,4,1,1,135.00,30.00,3,16,98,moderate,5.78
16588413,"Full Apt - Walk to Capitol, Metro +private parking",Apartment,Entire home/apt,4,1,1,150.00,0.00,1,0,,moderate,
8953433,Capitol Calling ~ Luxury 2 Bed!,Apartment,Entire home/apt,6,1,2,125.00,25.00,3,53,96,strict,1.41
15867268,A Street Flat,Apartment,Entire home/apt,6,2,2,325.00,25.00,3,0,,strict,
990494,Perfectly located comfortable apartment space,House,Private room,4,1,1,100.00,10.00,1,109,96,moderate,5.82
4135113,Beautiful Capitol Hill Row House ,House,Private room,2,1,1,104.00,0.00,1,63,98,moderate,1.97
5642436,"Chic, business traveler friendly on Capitol Hill!",House,Entire home/apt,3,1,1,150.00,75.00,2,78,95,strict,3.22
6133914,Capitol Hill Carriage House,In-law,Entire home/apt,2,1.5,1,130.00,0.00,3,45,100,moderate,1.82
13080618,Your Private Little Eclectic Home,Townhouse,Private room,1,1,1,55.00,25.00,1,15,99,moderate,1.3
15898556,Charming Federal row house in E. Capitol Hill,House,Entire home/apt,4,1.5,2,120.00,0.00,2,0,,moderate,
16752501,Capitol Hill Row House for Inauguration Weekend,Apartment,Entire home/apt,5,1,2,1100.00,0.00,2,0,,flexible,
597862,Capitol Hill Room Steps from Metro,House,Private room,1,0,1,58.00,0.00,4,8,93,moderate,0.2
15769448,Bright and Cozy Capitol Hill Nook,Apartment,Entire home/apt,2,1,1,225.00,0.00,1,0,,flexible,
15866509,Historic home w/modern touches in Capitol HIll,House,Entire home/apt,6,2.5,3,300.00,50.00,1,1,100,strict,0.28
16686934,Capitol Hill townhouse,House,Entire home/apt,4,2.5,3,1750.00,0.00,1,0,,flexible,
18161481,Beautiful Capitol Hill Private Bedroom + Bathroom,House,Private room,2,1,1,54.00,25.00,1,2,100,moderate,2
9543445,Lovely Lavender Rowhome!,Apartment,Entire home/apt,4,1,1,100.00,0.00,3,32,92,strict,2
16195246,"Cozy, Sunny Apartment Near Capitol Hill",Apartment,Entire home/apt,3,1,1,400.00,0.00,1,0,,flexible,
9018275,Cozy Capitol Hill-4,Apartment,Entire home/apt,4,1,2,90.00,0.00,3,5,80,strict,0.29
8624944,Capitol Hill gorgeous one bedroom,Apartment,Entire home/apt,4,1,1,180.00,25.00,3,79,98,moderate,4.32
13342086,2BR 1BA Rowhouse in Eastern Market,House,Entire home/apt,4,1,2,190.00,0.00,1,0,,flexible,
15570285,Cozy studio  walk to Metro,Apartment,Entire home/apt,2,1,0,70.00,65.00,2,10,86,strict,2.24
16258366,Capitol Hill Townhouse Available in July,Townhouse,Entire home/apt,5,1.5,3,300.00,0.00,7,0,,flexible,
16651576,2 bdr On Capitol Hill,House,Private room,6,1,2,400.00,0.00,2,0,,moderate,
13113604,Large modern Capitol Hill apartment,Apartment,Entire home/apt,3,1,2,109.00,10.00,2,13,89,strict,1.11
4494338,"Summer 2017- Bright, Spacious 1BR APT Capitol Hill",Apartment,Entire home/apt,4,1,1,125.00,20.00,2,19,94,moderate,0.63
15995904,CapHill 2BD rowhouse w/parking,Townhouse,Entire home/apt,6,2.5,2,1500.00,0.00,4,0,,flexible,
12736648,A Charming Bedroom near Capitol,House,Private room,1,1,1,62.00,0.00,2,8,98,moderate,0.66
13079192,Stunning and Stylish Capitol Abode!,Townhouse,Entire home/apt,5,1,1,105.00,20.00,1,27,99,moderate,2.29
16519767,Capitol Hill English Basement Apartment,House,Entire home/apt,2,1,1,150.00,0.00,3,0,,strict,
13341254,Gorgeous Apartment in Historic Capitol Hill,Apartment,Entire home/apt,3,1,0,120.00,20.00,2,38,99,strict,3.53
15522091,English Basement Apartment-Historic Neighborhood,Townhouse,Entire home/apt,3,1,1,100.00,0.00,1,24,97,flexible,4.07
7018113,"Historic, D Street  Row House",House,Entire home/apt,5,2.5,3,300.00,0.00,2,39,94,flexible,2.02
16619082,Capitol Hill Getaway,Apartment,Entire home/apt,4,1,2,900.00,0.00,2,0,,flexible,
7837187,Cozy studio blocks from Capitol,Apartment,Entire home/apt,3,1,0,120.00,0.00,2,46,96,moderate,2.35
12850682,3rd & A apt 2 top 2 floors 2 blocks to Capitol,Apartment,Entire home/apt,4,1,2,165.00,45.00,1,3,100,strict,0.28
15733042,Whole House - Walk to Inauguration / March,Townhouse,Entire home/apt,6,1,2,145.00,0.00,2,2,100,strict,0.47
10326242,Spacious Capitol Hill Apartment in Historic Area,Apartment,Entire home/apt,2,1,1,120.00,0.00,3,41,97,flexible,2.94
12423375,Modern and Very  Private Space  - Eastern Market,Guest suite,Entire home/apt,4,1,1,125.00,25.00,2,38,99,moderate,3.28
15339726,Two Bedroom Apartment with Capitol View,Apartment,Entire home/apt,5,1,2,1400.00,0.00,2,2,100,moderate,0.35
18124990,Navy Yard/Capitol Hill Apt-Walk to Nat'l Mall/Nats,House,Entire home/apt,4,1,1,149.00,0.00,1,3,100,strict,3
9998452,"Condo steps from Metro, US Capitol",Apartment,Entire home/apt,4,1,1,149.00,0.00,2,60,94,strict,3.64
6131772,Independence House B & B,Bed & Breakfast,Private room,2,1,1,195.00,0.00,2,0,,strict,
4920183,Cozy East Capitol Street 2BR 2BA ,Apartment,Entire home/apt,6,2,2,350.00,5.00,3,53,92,strict,1.88
5705067,"One bedroom, historic Capitol Hill",Apartment,Entire home/apt,2,1,1,125.00,0.00,1,4,90,flexible,0.17
2559176,Eastern Market Apartment- Sleeps 6,Apartment,Entire home/apt,6,2,1,300.00,20.00,3,12,98,strict,0.35
9473056,English basement apartment,Apartment,Entire home/apt,4,1,1,99.00,10.00,30,6,97,flexible,0.39
13636041,One Bedroom Five Mins from Capitol!,Apartment,Entire home/apt,4,1,2,379.00,0.00,2,1,100,moderate,0.28
16845280,"Private rooms park and sky view, private bathroom.",Townhouse,Private room,3,1,2,46.00,30.00,2,8,100,moderate,2.18
14551465,Capitol Hill Gem,Apartment,Entire home/apt,2,1,1,300.00,0.00,4,2,100,strict,0.55
15248451,New 2BR/1BA Capitol Hill Apt (Potomac Ave Metro),Apartment,Entire home/apt,4,1,2,165.00,0.00,2,3,100,moderate,1.22
6865295,All you need on East Capitol Street~!,Apartment,Entire home/apt,4,1,1,165.00,5.00,3,47,94,strict,2.2
16531848,Luxe Private Room/Bath Near Capitol Hill & Metro,House,Private room,2,1,1,55.00,5.00,2,10,98,flexible,2.48
16453576,Modern condo in historic building,Apartment,Entire home/apt,4,1,1,800.00,0.00,2,0,,flexible,
16584632,Private Room & Bathroom Close to Mall and Capitol,Apartment,Private room,2,1,1,110.00,0.00,1,1,100,strict,0.27
12521344,Exceptional Home in Historic Capitol Hill,House,Entire home/apt,5,2,2,275.00,60.00,3,7,100,strict,0.6
17657144,Capitol Hill room close to it all!,Apartment,Private room,2,1,1,60.00,0.00,1,13,97,flexible,8.13
16781086,Cozy One Bedroom Apartment on Capitol Hill,Apartment,Entire home/apt,4,1,1,589.00,0.00,1,0,,flexible,
9113304,"Walk to Metro, Restaurants & US Cap",Townhouse,Entire home/apt,6,2,3,239.00,0.00,3,48,98,strict,2.68
14388916,Capitol Hill Master Suite-Great Location,House,Private room,2,1,1,75.00,0.00,1,12,93,moderate,1.65
16780932,Capitol Hill rowhouse steps from Inauguration,House,Entire home/apt,10,3.5,5,1000.00,0.00,3,0,,flexible,
14552591,"Capitol Hill East Flat, Steps to Metro",Apartment,Entire home/apt,4,1,1,99.00,10.00,1,25,100,moderate,4.52
13110758,Fantastic + Fun In Capitol Hill!,Townhouse,Shared room,3,1,1,60.00,20.00,1,36,97,moderate,3.22
9014652,Cozy Capitol Hill Studio Retreat,Apartment,Entire home/apt,2,1,0,110.00,0.00,2,129,98,moderate,6.94
16844259,Cozy Capitol Hill Row Home,House,Private room,4,1,1,300.00,0.00,1,0,,flexible,
15797166,Charming Capitol Hill English Bsmt,Apartment,Entire home/apt,4,1,1,92.00,0.00,2,18,99,moderate,3.58
9372143,Enchanting DC Rowhome ~ Your City Escape!,House,Entire home/apt,6,2,2,125.00,0.00,3,25,91,strict,1.54
16124740,Gorgeous Luxury Condo in Capitol Hill,Condominium,Entire home/apt,6,2,2,1200.00,300.00,5,0,,strict,
17238802,Conchita's Room,House,Private room,2,1,1,85.00,0.00,1,1,100,flexible,1
16812781,Basement Apartment with parking,Apartment,Entire home/apt,2,1,1,100.00,0.00,3,4,100,flexible,2.03
10387799,Charming Capitol Hill Apt. in Victorian Row house,Apartment,Entire home/apt,5,1,1,52.00,25.00,2,9,100,moderate,0.59
15073524,"Fab house on Capitol Hill, walk to inauguration",Townhouse,Entire home/apt,6,2.5,3,1000.00,250.00,3,0,,strict,
10453124,Capitol Hill Apartment with Parking,Apartment,Entire home/apt,2,1,1,109.00,0.00,2,11,100,moderate,0.96
1573399,"a Capitol Place, Apt. on the Hill ",Apartment,Entire home/apt,6,1,2,195.00,0.00,3,46,91,strict,1.08
15734466,Historic & Charming 2-Bedroom w/parking,Apartment,Entire home/apt,5,1,2,155.00,20.00,1,18,96,strict,3.02
2197591,Funky New York style loft apartment,Apartment,Entire home/apt,2,1,0,110.00,25.00,3,59,96,flexible,1.49
16156464,CAPITOL HILL PRIVATE BEDROOM,House,Private room,1,1,1,135.00,25.00,5,0,,strict,
15861412,true modern loft right next to capitol hill,Loft,Entire home/apt,4,1,1,175.00,0.00,2,1,80,strict,0.27
9504318,The Capitol Suite,House,Entire home/apt,4,1,1,150.00,0.00,3,57,98,strict,3.52
16287283,Gorgeous Victorian on Capitol Hill - sleeps 12!,House,Entire home/apt,12,3.5,3,450.00,30.00,2,0,,strict,
16646150,Gorgeous 108 yr old Historic Home in Capitiol Hill,House,Entire home/apt,6,1,2,350.00,50.00,1,0,,flexible,
16389866,"Gorgeous Studio, newly renovated. Private backyard",Apartment,Entire home/apt,3,1,1,200.00,10.00,1,0,,flexible,
