ID,name,sex,age,height,weight,team,year,season,city,sport,event,medal
72579,Nary Ly,F,44,160,55,Cambodia,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
72584,Aleksandr Petrovich Lyakhovich,M,27,172,65,Belarus,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,NA
72586,Vadim Nikolayevich Lyalin,M,33,200,100,Belarus,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
72588,Nikita Andreyevich Lyamin,M,30,203,90,Russia-2,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
72591,Kirill Igorevich Lyapunov,M,30,180,81,Russia,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
72606,Karina Lykhvar,F,17,170,53,Israel,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,NA
72625,Finn Lynch,M,20,182,82,Ireland,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,NA
72634,Rachael Lynch,F,30,179,68,Australia,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
72637,Sinad Lynch (Jennings-),F,39,172,57,Ireland,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,NA
72670,Manuella Duarte Lyrio,F,27,163,57,Brazil,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA
72670,Manuella Duarte Lyrio,F,27,163,57,Brazil,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
72670,Manuella Duarte Lyrio,F,27,163,57,Brazil,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
72676,Anastasiya Serhivna Lysenko,F,20,176,101,Ukraine,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,NA
72712,Hanna yczbiska,F,26,178,64,Poland,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",NA
72717,Ma Duanbin,M,26,174,66,China,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,NA
72722,Ma Huanhuan,F,26,178,66,China,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,NA
72724,Ma Jianfei,M,32,186,78,China,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",NA
72724,Ma Jianfei,M,32,186,78,China,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",NA
72726,Ma Jin,F,28,167,58,China-2,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,NA
72735,Ma Long,M,27,175,72,China,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,Gold
72735,Ma Long,M,27,175,72,China,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Gold
72736,Ma Menglu,F,18,167,61,China,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,NA
72739,Ma Qing,F,23,174,68,China,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
72739,Ma Qing,F,23,174,68,China,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
72749,Ma Xiaoxu,F,28,172,73,China,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
72756,Ma Yingnan,F,32,158,52,China,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,NA
72775,Mohamed Jilani Maaref,M,24,192,100,Tunisia,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
72813,Hassan Mabrouk,M,34,190,100,Qatar,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
72830,Marko Macan,M,23,196,109,Croatia,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
72835,Veronika Macarol,F,29,178,68,Slovenia,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,NA
72900,Marcos Antnio Costa Ferreira de Macedo,M,25,189,85,Brazil,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,NA
72902,Botjan Maek,M,44,174,118,Slovenia,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
72909,Eve Macfarlane,F,23,186,75,New Zealand,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,NA
72925,Ral Csar Machacuay Huamn,M,33,165,57,Peru,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
72931,Deiver Andrs Machado Mena,M,22,172,71,Colombia,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
72934,Juliana Jos Machado,F,21,175,60,Angola,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
72936,Lus ngel Machado Cabrera,M,21,176,60,Venezuela,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,NA
72939,Mala de Paula Machado,F,35,167,67,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,NA
72951,Tsotne Machavariani,M,18,180,74,Georgia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
72951,Tsotne Machavariani,M,18,180,74,Georgia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
72962,Rui Machida,F,23,161,57,Japan,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
73009,Jonas Maiulis,M,31,198,103,Lithuania,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
73053,Sophie MacKenzie,F,24,172,57,New Zealand,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,NA
73068,Leonora Mackinnon,F,22,180,80,Canada,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",NA
73094,Brittany MacLean,F,22,172,70,Canada,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA
73094,Brittany MacLean,F,22,172,70,Canada,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,NA
73094,Brittany MacLean,F,22,172,70,Canada,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,NA
73094,Brittany MacLean,F,22,172,70,Canada,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
73100,"Rosannagh ""Rosie"" MacLennan",F,27,158,54,Canada,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Women's Individual,Gold
73104,Hannah Louise Macleod,F,32,172,67,Great Britain,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
73126,Daniel Macovei,M,23,185,71,Romania,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
73147,Milan Mavan,M,26,205,107,Serbia,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver
73153,Natalia Madaj,F,28,175,68,Poland,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Gold
73165,Viktria Madarsz,F,31,158,44,Hungary,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,NA
73175,"Elizabeth ""Beezie"" Madden (Patton-)",F,52,168,63,United States,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
73175,"Elizabeth ""Beezie"" Madden (Patton-)",F,52,168,63,United States,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
73221,Tianna Madison-Bartoletta,F,30,168,58,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
73221,Tianna Madison-Bartoletta,F,30,168,58,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
73221,Tianna Madison-Bartoletta,F,30,168,58,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,Gold
73236,Marcos Madrid Mantilla,M,29,180,68,Mexico,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
73250,Frederik Rodenberg Madsen,M,18,187,73,Denmark,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
73264,Mark Overgaard Madsen,M,31,177,80,Denmark,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
73267,Nanna Koerstz Madsen,F,21,171,67,Denmark,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,NA
73279,Jennifer Madu,F,21,168,65,Nigeria,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
73279,Jennifer Madu,F,21,168,65,Nigeria,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,NA
73280,Kingsley Madu,M,20,171,79,Nigeria,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
73294,Epp Me,F,24,169,76,Estonia,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",NA
73306,Juan Ignacio Maegli Agero,M,28,183,84,Guatemala,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,NA
73309,Roberto Maehler,M,31,183,82,Brazil,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
73333,Gabriel Jos Maestre Prez,M,29,177,69,Venezuela,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Welterweight,NA
73336,Mihaela Maevska,F,25,172,54,Bulgaria,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
73365,Lisandro Magllan,M,22,182,79,Argentina,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
73370,Nicholas Daryl Magaa Defago,M,20,198,90,Peru,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,NA
73375,Alicia Magaz Medrano,F,22,161,60,Spain,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
73377,Panagiotis Magdanis,M,25,175,71,Greece,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,NA
73385,Chloe Noelle Magee,F,27,165,61,Ireland,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,NA
73386,Eugene Magee,M,30,177,83,Ireland,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,NA
73391,Ciara Mageean,F,24,170,55,Ireland,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",NA
73392,Jordan Mageo,F,19,172,68,American Samoa,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
73401,Marouen Maggaiz,M,33,192,110,Tunisia,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
73412,Rasmus Mgi,M,24,187,77,Estonia,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,NA
73427,Margherita Magnani,F,29,161,45,Italy,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",NA
73445,Filippo Magnini,M,34,188,80,Italy,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,NA
73453,James Magnussen,M,25,198,94,Australia,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
73475,Islam Kurbanovich Magomedov,M,25,182,98,Russia,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
73477,Omargadzhi Abdulgadzhiyevich Magomedov,M,26,184,88,Belarus,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
73495,Leona Maguire,F,21,168,56,Ireland,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,NA
73499,Lindiwe Magwede,F,24,176,59,Zimbabwe,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
73509,Bachir Mahamat,M,19,186,59,Chad,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,NA
73522,Mehdi Mahdavi,M,32,190,92,Iran,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
73523,Mahdi Kamel Sheltagh,M,21,164,60,Iraq,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
73525,Kentin Mah,M,25,186,83,France,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
73528,"Benjamin Richard ""Ben"" Maher",M,33,183,68,Great Britain,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
73528,"Benjamin Richard ""Ben"" Maher",M,33,183,68,Great Britain,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
73537,Renjith Maheshwary,M,30,184,79,India,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,NA
73538,Nitya Krishinda Maheswari,F,27,168,65,Indonesia,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,NA
73547,Joe Mahit,M,24,170,66,Vanuatu,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,NA
73548,Javad Mahjoub,M,25,186,100,Iran,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,NA
73569,Haithem Mahmoud Ahmed Mahmoud Fahmy,M,24,154,59,Egypt,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
73570,Hassan Mohamed Mahmoud,M,32,NA,NA,Egypt,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,NA
73587,Shahram Mahmoudi,M,28,198,95,Iran,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
73600,Travis Mahoney,M,26,190,81,Australia,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,NA
73600,Travis Mahoney,M,26,190,81,Australia,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,NA
73616,Nicolas Pierre Armand Mahut,M,34,190,80,France-1,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NA
73616,Nicolas Pierre Armand Mahut,M,34,190,80,France-2,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
73624,Lucianne Barroncas Maia,F,28,169,64,Brazil,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,NA
73644,Jessica Sayonara Maier,F,21,167,50,Brazil,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,NA
73645,Leonie Rebekka Maier,F,23,163,62,Germany,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
73659,Maik Ferreira dos Santos,M,35,180,88,Brazil,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
73663,Augustin Maillefer,M,23,194,98,Switzerland,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,NA
73667,Corey Charles Garth Main,M,21,188,85,New Zealand,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,NA
73667,Corey Charles Garth Main,M,21,188,85,New Zealand,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,NA
73680,"Leonardo Andrs ""Leo"" Mainoldi",M,31,204,106,Argentina,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
73683,Sandrine Mainville,F,24,173,65,Canada,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
73726,Maureen Jelagat Maiyo,F,31,167,58,Kenya,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,NA
73737,Kacper Majchrzak,M,23,190,87,Poland,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,NA
73737,Kacper Majchrzak,M,23,190,87,Poland,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
73737,Kacper Majchrzak,M,23,190,87,Poland,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
73737,Kacper Majchrzak,M,23,190,87,Poland,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
73741,Duan Majdn,M,28,180,67,Slovakia,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
73751,Christine Majerus,F,29,174,57,Luxembourg,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",NA
73751,Christine Majerus,F,29,174,57,Luxembourg,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Individual Time Trial,NA
73758,Tomasz Majewski,M,34,204,142,Poland,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,NA
73759,Laxmirani Majhi,F,27,161,56,India,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
73759,Laxmirani Majhi,F,27,161,56,India,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,NA
73763,Nobuhle Majika,F,25,159,53,Zimbabwe,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
73764,Rafa Majka,M,26,173,61,Poland,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",Bronze
73779,Amel Majri,F,23,164,54,France,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
73800,Iakob Makarashvili,M,30,174,80,Georgia,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
73822,Yekaterina Valeryevna Makarova,F,28,176,65,Russia,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
73822,Yekaterina Valeryevna Makarova,F,28,176,65,Russia-2,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,Gold
73835,Meri Kristiina Mkel,F,23,185,68,Finland,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,NA
73842,Satu Mkel-Nummela,F,45,169,63,Finland,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,NA
73847,Mammello Makhabane,F,28,159,53,South Africa,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
73857,Taoufik Makhloufi,M,28,170,67,Algeria,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Silver
73857,Taoufik Makhloufi,M,28,170,67,Algeria,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",Silver
73864,Bilyal Valeryevich Makhov,M,28,200,125,Russia,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",NA
73886,Yukio Makino,M,36,184,78,Japan,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,NA
73900,Rutendo Makore,F,23,165,68,Zimbabwe,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
73901,Kamongwa Salukombo Makorobondo,M,27,NA,NA,Congo (Kinshasa),2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
73903,Sheila Makoto,F,26,158,59,Zimbabwe,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
73908,Semyon Vladimirovich Makovich,M,21,180,76,Russia,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,NA
73919,Krzysztof Maksel,M,25,181,80,Poland,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Keirin,NA
73919,Krzysztof Maksel,M,25,181,80,Poland,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,NA
73925,Anastasiya Ivanovna Maksimova,F,25,170,50,Russia,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
73930,Ivana Maksimovi-Anui,F,26,161,51,Serbia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
73930,Ivana Maksimovi-Anui,F,26,161,51,Serbia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
73936,Saidi Juma Makula,M,22,NA,54,Tanzania,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
73939,Isaac Makwala,M,29,185,78,Botswana,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,NA
73939,Isaac Makwala,M,29,185,78,Botswana,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,NA
73945,Romana Malov,F,29,164,56,Czech Republic,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,NA
73952,Hedaya Ahmad Malak Wahba,F,23,174,57,Egypt,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Bronze
73963,Meli Malani,M,19,NA,94,Fiji,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,NA
73977,Elas Javier Malav Burgos ,M,26,180,87,Venezuela,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
73978,Sonia Malavisi,F,21,172,65,Italy,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,NA
74000,Erwin Len Maldonado Saavedra,M,33,174,70,Venezuela,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,NA
74024,Repo Terciuos Malepe,M,19,179,65,South Africa,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
74029,Tijana Maleevi,F,25,185,78,Serbia,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
74032,Angela Malestein,F,23,173,66,Netherlands,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
74051,"Stephanie Hana ""Steph"" Malherbe",F,20,162,59,South Africa,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
74057,Jacob Maliekal,M,25,172,72,South Africa,2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Singles,NA
74065,Monika Malik,F,22,162,51,India,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
74069,Sakshi Malik,F,23,162,58,India,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
74097,Anna Maliszewska,F,23,186,80,Poland,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,NA
74108,Vladimir Vadimovich Malkov,M,30,188,79,Russia,2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Singles,NA
74113,Blai Mallarach Gel,M,28,187,87,Spain,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
74114,Kamal Aldin Mallash,M,24,180,80,Qatar,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
74120,Grgory Mallet,M,32,196,84,France,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
74130,Auriane Mallo,F,22,180,63,France,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",NA
74130,Auriane Mallo,F,22,180,63,France,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",NA
74135,"Martilou ""Marti"" Malloy",F,30,161,58,United States,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,NA
74177,Maggie Malone,F,22,173,77,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,NA
74181,"Alexandra Maria ""Alex"" Maloney",F,24,158,56,New Zealand,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Silver
74187,Dival Forele Malonga Dzalamou,M,21,NA,NA,Congo (Brazzaville),2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,NA
74189,Nick Malouf,M,23,186,95,Australia,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
74193,Anna Nikolayevna Malova,F,26,175,59,Russia,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
74197,Joe Maloy,M,30,175,65,United States,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA
74221,Darya Nikolayevna Malygina,F,22,202,82,Russia,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
74224,Anna Aleksandrovna Malyshchik (Zinchuk-),F,22,175,90,Belarus,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,NA
