id,name,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,minimum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,price_gt_500
16716427,Awesome Location in Woodley Park with Parking,Apartment,Entire home/apt,2,1,0,85,15,1,28,99,moderate,7.64,FALSE
4538906,Amazing Location in Woodley Park!,Townhouse,Entire home/apt,9,2.5,4,400,0,2,74,98,strict,2.59,FALSE
18025636,Room/Shared Bath - Great upscale NW DC Location!,House,Private room,2,1,1,70,45,1,7,100,flexible,7,FALSE
4558222,Beautiful Cleveland Park Apartment,Apartment,Entire home/apt,2,1,0,69,0,1,280,89,moderate,9.22,FALSE
9864486,Modern 1 Bedroom w/ a Den,Apartment,Entire home/apt,4,1,2,109,15,20,10,100,flexible,0.65,FALSE
9079698,"Comfort, Convenience, Location!",Condominium,Entire home/apt,3,1,1,150,0,2,0,NA,moderate,NA,FALSE
4393619,Best Location & Amazing Innkeepers,Bed & Breakfast,Private room,2,1,1,230,0,2,17,95,moderate,0.56,FALSE
13992082,"In-law apartment near metro, shops and restaurants",House,Entire home/apt,3,1,1,140,0,4,1,100,flexible,0.1,FALSE
9732220,WOODLEY PARK: DC'S BEST LOCATION!!,Apartment,Entire home/apt,4,1,1,150,10,2,60,98,moderate,4.34,FALSE
16353035,Woodley Park Apartment,Apartment,Entire home/apt,2,1,1,61,0,1,0,NA,flexible,NA,FALSE
16614924,Inauguration Studio next to metro!!,Apartment,Entire home/apt,4,1,0,100,20,1,0,NA,flexible,NA,FALSE
16254980,Great Condo Near Zoo & Red Line,Apartment,Entire home/apt,2,1,1,200,0,2,8,100,strict,3.93,FALSE
6850415,The Heart of Washington D.C.,Apartment,Entire home/apt,2,1,0,99,0,3,36,95,flexible,1.57,FALSE
1628033,"Dreamy rooftop deck- comfy & chic 2bed, 2.5bath",House,Entire home/apt,6,2.5,2,285,0,3,67,98,moderate,1.51,FALSE
1450657,Studio-apt-sized bedrm Capitol Hill,Bed & Breakfast,Private room,2,1,1,293,40,2,0,NA,strict,NA,FALSE
16626665,Gorgeous Capitol Hill Aparment in 108 yr old home,Apartment,Entire home/apt,4,1,1,100,25,1,14,97,moderate,3.96,FALSE
4777213,"Walk to Capitol/Metro/etc, w/parking, pets/kids OK",House,Entire home/apt,4,1,1,119,25,1,114,97,strict,3.89,FALSE
1035762,Capitol Hill Room Steps from Metro,House,Private room,2,1,1,70,0,3,2,90,moderate,0.09,FALSE
11126528,Capitol Hill Suite-Walk to Capitol,Apartment,Entire home/apt,4,1,1,175,0,2,79,100,moderate,5.46,FALSE
4580159,310 MC Charming Tiny House Two Blocks To Capitol,House,Entire home/apt,4,1,1,125,35,2,8,100,strict,0.28,FALSE
5151049,Our 2nd Cozy Room on Capital Hill,House,Private room,1,1,1,85,29,1,43,100,strict,1.73,FALSE
2247557,Gessford B&B-Unique Loft style B&B,Bed & Breakfast,Private room,4,2.5,1,175,100,2,10,96,strict,0.26,FALSE
1880860,Walk to the US Capitol,House,Private room,2,1,1,75,0,1,124,86,strict,3.12,FALSE
2791050,"Capitol Hill elegant, charming room",House,Private room,2,1,1,80,25,2,233,98,moderate,6.43,FALSE
16831048,"Private, bright room, garden view and private bath",Townhouse,Private room,2,1,1,40,25,2,3,100,moderate,3,FALSE
15752270,Clean and Modern 1-Bedroom Near Metro,Apartment,Entire home/apt,4,1,1,120,50,2,3,100,moderate,0.5,FALSE
14821003,Cozy Capitol Hill East Townhouse with GARAGE,Townhouse,Entire home/apt,8,2.5,2,300,0,1,7,94,moderate,0.95,FALSE
12627781,Spacious Capitol Hill apartment,Apartment,Entire home/apt,3,1,1,120,0,2,18,98,flexible,2.34,FALSE
16240471,Inauguration Week -Private Room Near Capitol,House,Private room,2,1.5,1,150,0,2,1,100,flexible,0.27,FALSE
1997483,E Cap 2 Charming Place 3 blocks to Capitol,Apartment,Entire home/apt,4,1,2,175,35,2,9,98,strict,0.66,FALSE
16406427,Private bedroom in historic Capitol Hill,House,Private room,2,1,1,159,0,1,22,97,moderate,6,FALSE
16401958,Bright Capitol Hill Room/Bath. Walk to Everything!,House,Private room,2,1,1,400,0,3,0,NA,flexible,NA,FALSE
16576444,Perfect DC Location & House,House,Private room,2,1.5,1,650,0,1,1,100,flexible,0.27,TRUE
7076206,Luxury English Basement; Near Metro,House,Entire home/apt,5,1,0,110,25,4,16,98,strict,0.74,FALSE
16413243,4 blocks from the Capitol: 3 bedroom townhouse,House,Entire home/apt,5,2,3,250,0,1,3,100,moderate,0.82,FALSE
1433344,Capitol Hill Solar Home (3 bedrm)!,House,Entire home/apt,8,3,3,239,75,2,12,91,strict,0.31,FALSE
18615755,"Big, beautiful 1-bedroom Capitol Hill apartment",Apartment,Entire home/apt,3,1.5,1,185,0,3,0,NA,moderate,NA,FALSE
16545712,Inauguration Capitol Hill Lux Condo,Apartment,Entire home/apt,6,2,2,999,65,2,0,NA,strict,NA,TRUE
11714338,Prime Loc. Quiet 1 bdrm ensuite.,House,Private room,1,1,1,95,0,2,18,98,moderate,1.53,FALSE
10766,Hospitality@HillEast *****,House,Private room,2,2.5,1,95,20,3,63,95,moderate,0.69,FALSE
975833,"Spacious Capitol Hill Townhouse, Pk",House,Entire home/apt,6,3,3,350,0,4,105,94,strict,2.08,FALSE
16661638,CAPITOL HILL + FREE PARKING!,House,Private room,2,1,1,120,0,1,6,97,strict,1.64,FALSE
12866552,312 Millers Ct Great Capitol Hill Carriage House,House,Entire home/apt,4,1,1,175,45,2,3,93,strict,0.29,FALSE
14839639,Cap Hill Apt in historic area-Steps to Nat'l Mall,Apartment,Entire home/apt,4,1.5,1,180,0,3,8,98,moderate,3.53,FALSE
3761244,Capitol Hill Private Suite,House,Private room,1,1,1,84,0,5,4,95,strict,0.13,FALSE
1806338,Lovely  bedroom.,House,Private room,2,2,1,95,25,3,54,96,moderate,1.42,FALSE
1059596,Elegant 1 BR East Capitol St Apt,Apartment,Entire home/apt,4,1,1,148,0,3,17,92,strict,0.35,FALSE
570271,Cap Hill Garfield Park: bed n'bath,House,Private room,2,2.5,1,120,10,6,7,97,moderate,0.12,FALSE
16599264,Charming Suite in Capitol Hill with Parking!,Apartment,Entire home/apt,4,1,1,80,10,1,20,99,flexible,5.45,FALSE
16734307,"Spectacular Apartment, Ideal Capitol Hill Location",House,Entire home/apt,4,1,1,175,0,1,8,97,flexible,2.05,FALSE
6001758,"Capital Hill 3 BDR, walk to Metro!",House,Entire home/apt,10,1,3,175,9,2,104,95,strict,4.3,FALSE
1549208,Great Townhouse Capital Hill Metro!,House,Entire home/apt,7,2.5,3,535,5,3,47,95,strict,1.11,TRUE
18094159,Castle Built for 1,House,Shared room,1,1,1,150,0,1,1,100,flexible,1,FALSE
13138104,"Hill is Home, 2BR, Metro, Pretzels",House,Entire home/apt,5,1,2,219,0,1,9,100,moderate,0.91,FALSE
14065304,Red Door Townhouse,House,Entire home/apt,4,2,3,220,25,3,5,100,strict,1.36,FALSE
79610,Capitol Hill Location with Parking,Apartment,Entire home/apt,2,1,1,128,0,1,88,96,flexible,1.31,FALSE
16192035,Southern Feel on the Hill,House,Entire home/apt,8,2,3,995,0,3,0,NA,strict,NA,TRUE
16613859,"Contemporary Luxury Condo, walk to metro",Apartment,Entire home/apt,7,2,2,1e3,0,2,1,100,moderate,0.83,TRUE
16360281,Beautiful Pet-Friendly Capitol Hill House,Townhouse,Entire home/apt,5,1.5,2,950,0,2,0,NA,flexible,NA,TRUE
15955991,"Modern, beautiful Capitol Hill home",House,Entire home/apt,5,2,2,700,0,2,1,100,strict,0.27,TRUE
6044794,"Capitol Hill 2BR, Close to Metro",House,Entire home/apt,5,1.5,2,199,0,4,6,100,strict,0.27,FALSE
5593060,Great Capitol Hill apartment,Apartment,Entire home/apt,2,1,1,120,0,2,15,96,moderate,0.6,FALSE
10799134,Capitol Hill - Stunning Apartment,Apartment,Entire home/apt,6,1,2,200,0,3,8,93,strict,0.63,FALSE
16631246,Eastern Market full apartment walk to Inauguration,Apartment,Entire home/apt,4,1,1,850,0,2,0,NA,flexible,NA,TRUE
16123433,Modern flat,Apartment,Entire home/apt,2,1,1,600,0,2,0,NA,flexible,NA,TRUE
15421820,3BR Capitol Hill next to Metro w/ Private Parking,House,Entire home/apt,10,1.5,3,350,25,3,6,100,moderate,5,FALSE
5495901,Hill East Garden Basement Suite,Townhouse,Entire home/apt,4,1,1,120,20,2,7,100,moderate,1.94,FALSE
12955241,Capitol Hill Hangout,Apartment,Entire home/apt,4,1,1,111,0,3,1,100,moderate,0.1,FALSE
16756171,Lovely LincolnPark Abode on CapitolHill w/ParkPass,Apartment,Entire home/apt,4,1,1,139,25,2,11,93,strict,3.67,FALSE
16649224,YUGE Capitol Hill Condo!,Apartment,Entire home/apt,4,2,1,2800,0,1,0,NA,flexible,NA,TRUE
888258,Large room in Capitol Hill Rowhome.,House,Private room,1,NA,1,63,0,3,2,90,flexible,0.04,FALSE
15175135,"Lovely, Convenient, Capitol Hill",Apartment,Entire home/apt,4,1,1,150,0,1,2,100,flexible,0.26,FALSE
18189814,Family-friendly digs on the Hill!,Townhouse,Entire home/apt,6,2.5,2,140,10,7,0,NA,strict,NA,FALSE
16751215,WOMEN'S MARCH Row House on Capitol Hill - Sleeps 6,Townhouse,Entire home/apt,6,1.5,2,1250,0,3,0,NA,flexible,NA,TRUE
16228804,3 BR Townhouse Walking Distance To Inauguration!,Townhouse,Entire home/apt,10,1.5,3,1e3,0,2,0,NA,moderate,NA,TRUE
1075426,Home In The Shadow of The Capitol,House,Entire home/apt,6,2,3,239,50,1,8,84,strict,0.18,FALSE
16674152,Light-filled 1 BR apartment on Capitol Hill,Apartment,Entire home/apt,4,1,2,800,0,1,0,NA,flexible,NA,TRUE
13072071,Capitol Hill-Historic Eastern Market,House,Entire home/apt,1,2.5,1,69,0,2,0,NA,flexible,NA,FALSE
16170694,"Gorgeous, Light-Filled 4 BR home blocks to Capitol",House,Entire home/apt,8,2.5,4,700,0,3,0,NA,strict,NA,TRUE
10060448,Historic 2BR Capitol Hill Apartment,Apartment,Entire home/apt,6,2,2,280,0,3,0,NA,strict,NA,FALSE
7602986,Enchanting Capitol Hill Row House,House,Entire home/apt,4,1.5,2,250,50,3,74,98,moderate,3.99,FALSE
10060631,Lovely Capitol Hill 1BR Apartment,Apartment,Entire home/apt,5,1,1,125,20,3,0,NA,strict,NA,FALSE
4588369,Private Apartment on Capitol Hill,House,Entire home/apt,4,1,1,109,20,3,51,99,moderate,1.69,FALSE
13894976,"Perfect location, wonderful home for a DC stay.",Townhouse,Entire home/apt,6,2.5,3,350,0,3,2,100,moderate,0.34,FALSE
16254327,Perfect for Inauguration Weekend!,House,Entire home/apt,9,2.5,3,2800,0,2,0,NA,strict,NA,TRUE
1048797,"Capitol Hill Victorian, cozy bdrm",House,Private room,2,1,1,75,0,1,263,96,strict,5.3,FALSE
525672,Walk to US Capitol & 1 blk to Metro,Apartment,Entire home/apt,4,1,1,105,0,3,123,97,strict,2.09,FALSE
6227307,Family Retreat 4BR 25 yards toMetro,House,Entire home/apt,7,2.5,4,275,0,2,19,95,moderate,0.79,FALSE
12289607,"Eastern Market Suite ""Teddy""",Townhouse,Private room,2,1,1,125,0,1,63,94,moderate,4.93,FALSE
16615016,1BR Hill East - Walk to Capitol Hill!,Apartment,Entire home/apt,5,1,1,375,0,1,0,NA,moderate,NA,FALSE
11605621,Capitol Hill home,House,Entire home/apt,10,3,3,250,0,3,2,100,flexible,0.15,FALSE
12289793,"Eastern Market Suite ""Tom""",Townhouse,Private room,2,1,1,125,0,1,83,93,moderate,6.5,FALSE
5801793,"Luxury Hill Row House, Near Metro",House,Entire home/apt,6,1,2,250,25,3,58,99,strict,2.74,FALSE
16123903,Capitol Hill 4 BR Home - Walk to Inauguration,House,Entire home/apt,10,2,4,2199,0,2,0,NA,strict,NA,TRUE
15665231,Cozy Capitol Hill Garden Apartment,Apartment,Entire home/apt,4,1,1,163,0,2,8,100,strict,1.54,FALSE
8064332,Phillips Row Apartment,Apartment,Entire home/apt,4,1,1,185,25,3,6,100,strict,0.46,FALSE
13595591,No need to drive 2 blocks from metro Capitol Hill!,Apartment,Entire home/apt,5,1,1,206,0,2,14,100,flexible,1.31,FALSE
15732223,Beautiful Capitol Hill Home- Comfort & Location,House,Entire home/apt,6,2.5,2,600,50,2,0,NA,strict,NA,TRUE
16422897,Historic 1888 row house with Victorian accents,House,Entire home/apt,2,1.5,1,485,0,3,0,NA,flexible,NA,FALSE
16781244,Charming Capitol Hill suite,House,Private room,2,1,1,300,0,2,0,NA,flexible,NA,FALSE
1871848,Capitol Hill Charm - walk to Metro,House,Entire home/apt,4,1,2,199,0,4,19,91,strict,0.51,FALSE
4197,Bedroom in DC,House,Private room,2,1.5,2,83,25,3,13,100,flexible,0.13,FALSE
9694573,English Basement on the Metro,Apartment,Entire home/apt,2,1,1,89,0,1,48,98,moderate,2.74,FALSE
17371425,Historic Rowhouse in the heart of the Capitol,Condominium,Entire home/apt,5,1,2,300,0,1,14,96,flexible,8.94,FALSE
16585008,"Capitol Hill,6 block from Capitol,Metro block away",House,Entire home/apt,8,2,3,850,0,2,0,NA,flexible,NA,TRUE
13078902,"Apt 3A Block to Capitol, great spot, great place",Apartment,Entire home/apt,3,1,0,165,35,1,0,NA,strict,NA,FALSE
15995281,2BR Condo in Heart of Capitol Hill,Condominium,Entire home/apt,4,2,2,550,0,2,1,100,strict,0.27,TRUE
16585195,Cozy & Modern 3BR with View of Monuments,House,Entire home/apt,8,2.5,3,2e3,0,1,1,100,moderate,0.28,TRUE
9114159,Charming 1 Bedroom - Next to Metro,Apartment,Entire home/apt,5,1,1,103,10,1,74,96,strict,4.37,FALSE
12784285,Capitol Hill Studio on the Park!,Apartment,Entire home/apt,2,1,0,119,0,2,40,97,moderate,3.42,FALSE
16192278,Private Capitol Hill Home Perfect for Inauguration,House,Entire home/apt,4,1.5,2,2e3,300,4,0,NA,strict,NA,TRUE
8098656,Stylish HGTV Capitol Hill Row House,House,Entire home/apt,6,3.5,3,350,0,4,0,NA,flexible,NA,FALSE
3806145,Great location-- historic rowhouse!,Apartment,Entire home/apt,3,1,2,130,0,2,21,98,flexible,1.39,FALSE
9825788,Comfortable House on Capitol Hill,House,Entire home/apt,2,2.5,2,80,0,7,1,60,moderate,0.07,FALSE
13112324,Capitol Hill--Steps away from the US Capitol,Apartment,Entire home/apt,4,1,0,90,0,2,3,93,flexible,0.27,FALSE
7220755,Charming Historic Capitol Hill Home,Townhouse,Entire home/apt,4,1,2,150,45,2,52,92,moderate,2.35,FALSE
9147731,Capitol Hill Hideaway,House,Entire home/apt,5,1,2,175,0,2,61,98,moderate,5.48,FALSE
7181782,Spacious Apt 2 Blocks from Capitol,House,Entire home/apt,6,1,1,195,0,2,74,93,moderate,5.77,FALSE
16576092,"Historic Hill, Updated Setting 1 bdrm, (sleeps 4)",Apartment,Entire home/apt,4,1,1,200,0,2,3,100,moderate,2.09,FALSE
17012372,The Chanticleer on Capitol Hill!,Apartment,Entire home/apt,5,1,1,149,0,3,0,NA,strict,NA,FALSE
17176220,Capitol Hill close to Everything,Apartment,Entire home/apt,4,1,1,99,0,2,1,80,strict,1,FALSE
11376382,Garden Apt in Heart of Capitol Hill,Apartment,Entire home/apt,6,1,2,175,0,2,44,100,strict,3.62,FALSE
4643145,1BR Capitol Hill English Basement,Apartment,Entire home/apt,2,1,1,125,0,2,45,92,moderate,1.54,FALSE
15734774,"2BR Gem / Eastern Market ""The Hill""",House,Entire home/apt,5,1,2,163,20,1,31,97,strict,4.79,FALSE
4069444,Abode at Eastern Market-3 Bedrooms,House,Entire home/apt,6,1.5,3,350,0,3,9,89,strict,0.37,FALSE
1573965,"Vintage Goodies, Capitol Hill",House,Entire home/apt,6,2.5,2,275,5,3,47,90,strict,1.1,FALSE
2857483,Capitol Hill Corner Studio Apt.,Apartment,Entire home/apt,2,1,0,105,0,3,11,96,moderate,0.75,FALSE
1055337,Perfect pied-a-terre on Cap Hill!,Apartment,Entire home/apt,2,1,0,160,15,4,97,95,flexible,2.22,FALSE
10066573,Modern Capitol Hill Studio,Apartment,Entire home/apt,3,1,0,94,0,2,72,98,flexible,4.49,FALSE
16882568,Capitol Hill's perfect location: newly renovated!,Apartment,Entire home/apt,5,1,1,149,0,1,22,100,moderate,9.85,FALSE
18160673,"Historic Home, Steps from the Capitol",Townhouse,Entire home/apt,10,3.5,4,835,0,2,0,NA,strict,NA,TRUE
12065847,Cool Barracks Row Townhouse,Townhouse,Entire home/apt,5,1.5,2,150,30,6,9,100,strict,2.5,FALSE
13173944,Pats Place,Apartment,Entire home/apt,1,1,1,50,0,1,0,NA,flexible,NA,FALSE
16718539,Capitol Hill 2Bed/2Bath Townhouse - Inauguration,Townhouse,Entire home/apt,5,2,2,500,0,2,0,NA,moderate,NA,FALSE
16701980,"Walk 2 Inaug. Full apt, blks from metro, Prking!",Apartment,Entire home/apt,4,1,1,475,0,2,0,NA,flexible,NA,FALSE
16751952,Private Room & Bath in Beautiful Capitol Hill Home,House,Private room,2,1,1,250,0,1,6,100,moderate,2.86,FALSE
3775840,Capitol Hill Furnished 1Bed 1 Bath,Apartment,Entire home/apt,4,1,1,120,35,3,8,98,strict,0.59,FALSE
7774127,"Capitol Hill, Washington DC",Condominium,Entire home/apt,6,2.5,2,125,20,2,21,98,moderate,0.99,FALSE
16555985,Cap Hill DC Row House Inauguration,House,Entire home/apt,7,2,3,400,0,3,0,NA,flexible,NA,FALSE
4595728,Classic Apartment in Capitol Hill!,Townhouse,Entire home/apt,4,1,1,115,20,3,60,100,moderate,2.08,FALSE
7882104,La Casa on Capitol Hill - Metro!,Apartment,Entire home/apt,4,1,0,125,5,2,79,99,moderate,3.93,FALSE
2367820,Historic Capitol Hill Rowhouse Apt,House,Entire home/apt,4,1,0,160,20,1,181,99,strict,4.63,FALSE
9183686,Private 1 Bedroom in Capitol Hill,Apartment,Entire home/apt,2,1,0,75,0,2,37,97,strict,2.48,FALSE
15817486,3 Capitol Hill Eastern Metro Location!Discounts!!,Townhouse,Entire home/apt,6,1,2,249,10,1,18,97,strict,3,FALSE
11543343,"Charming, Walkable Capitol Hill Apt",Townhouse,Entire home/apt,4,1,1,170,0,2,45,97,strict,3.23,FALSE
9708633,Modern Capitol Hill rowhouse,House,Entire home/apt,6,2.5,3,250,0,1,0,NA,flexible,NA,FALSE
11183754,Modern unit - Historic Capitol Hill,Apartment,Entire home/apt,2,1,0,125,0,2,67,99,moderate,4.67,FALSE
17475404,Cozy Top Floor Apartment - 5 Min Walk to Metro,Apartment,Entire home/apt,2,1,1,120,25,5,3,100,moderate,1.58,FALSE
16099303,Capitol Hill 1BR English Basement,Apartment,Entire home/apt,3,1,1,125,0,2,42,98,moderate,7.88,FALSE
16754821,Spacious Room on Capitol Hil,House,Private room,4,1,1,199,0,2,0,NA,moderate,NA,FALSE
16689391,Historic Capitol Hill Row House,House,Entire home/apt,4,1.5,2,400,0,2,1,100,moderate,0.27,FALSE
2716032,Cap. Hill Rowhouse- 2 Bdrm 2.5 bth- 1 blk to Metro,House,Entire home/apt,4,2.5,2,191,30,55,1,100,strict,0.05,FALSE
7678383,Lincoln Park Carriage House,House,Entire home/apt,6,2.5,3,400,0,2,2,90,flexible,0.15,FALSE
4499968,Eastern Market Studio on the Hill,Apartment,Entire home/apt,3,1,0,175,25,3,1,80,strict,0.04,FALSE
15673900,Beautifully Renovated Townhouse in Capitol Hill,Townhouse,Entire home/apt,4,1.5,2,275,0,2,1,100,flexible,0.27,FALSE
16689720,Perfect Inauguration Location,Apartment,Entire home/apt,4,1,1,1e3,0,3,0,NA,flexible,NA,TRUE
16329617,"Capitol Hill Room, Comfortable Stay",House,Private room,2,1,1,90,15,1,3,100,flexible,0.81,FALSE
16041824,Prime Location Inauguration! Capitol Hill Rowhouse,House,Entire home/apt,10,3,3,862,0,1,2,100,strict,0.45,TRUE
10038536,Awesome modern house on Capitol Hil,House,Entire home/apt,6,3.5,3,299,0,3,58,100,moderate,3.73,FALSE
7482762,A stone's throw from the Capitol,House,Entire home/apt,8,2.5,3,295,15,3,32,97,moderate,2.27,FALSE
11775379,Capitol Hill Studio,Apartment,Entire home/apt,2,1,0,199,25,2,34,98,moderate,2.51,FALSE
16101136,Bedroom in Historic Capitol Hill Home,House,Private room,1,1,1,115,30,5,0,NA,strict,NA,FALSE
11809415,Prime Loc. Quiet 1 bdrm priv bath,House,Private room,1,1,1,85,0,3,10,96,moderate,0.86,FALSE
15970166,Capitol Hill parking and outdoor area,Apartment,Entire home/apt,4,1,1,200,0,2,1,100,moderate,0.27,FALSE
16363642,"Capitol Hill, Two Blocks from U.S. Capitol",Apartment,Entire home/apt,4,1,1,1e3,0,2,0,NA,flexible,NA,TRUE
8695964,Brumidi B&B - Master Suite,Bed & Breakfast,Private room,2,1,1,210,0,2,6,90,strict,0.43,FALSE
16724221,Affordable Cap. Hill Apt.,Apartment,Entire home/apt,6,1,2,69,0,1,0,NA,strict,NA,FALSE
16462566,Beautiful apartment off historic East Capitol St.,Apartment,Entire home/apt,5,1,1,109,0,2,2,100,strict,0.44,FALSE
1683808,Capitol Hill Studio Apt @ Metro,Apartment,Entire home/apt,4,1,0,99,12,2,93,94,strict,2.1,FALSE
3125615,"CapHill 1BD w/pking, 2blks to metro",House,Entire home/apt,4,1,1,95,0,1,208,97,moderate,5.86,FALSE
16265669,Beautiful 3 Bedroom Eastern Market Row House,House,Entire home/apt,8,2,3,800,0,3,0,NA,moderate,NA,TRUE
16069192,Fantastic Location - Beautiful 3 BR/2 BA Home,Townhouse,Entire home/apt,6,2,3,300,30,2,11,100,strict,3,FALSE
12563328,Entire Capitol Hill Apartment.,Apartment,Entire home/apt,3,1,1,100,0,1,8,100,flexible,0.63,FALSE
15807401,Gorgeous Capitol Hill Apt w/Parking,Apartment,Entire home/apt,2,1,1,115,15,1,54,98,strict,8.66,FALSE
865732,Gorgeous Inauguration Rental,House,Entire home/apt,6,NA,3,2e3,0,4,0,NA,strict,NA,TRUE
16659987,Wonderful 2Bedroom Rowhouse close to Inauguration,House,Entire home/apt,6,1.5,2,1350,0,2,0,NA,flexible,NA,TRUE
16602007,Couch on Capitol Hill,House,Shared room,1,1,1,60,25,1,3,93,flexible,1.14,FALSE
11712092,Perfect location family-friendly Capitol Hill Home,House,Entire home/apt,6,2,3,300,15,1,54,92,strict,4.29,FALSE
7911161,Sweet Studio in the Heart of Capitol Hill,Apartment,Entire home/apt,2,1,0,350,0,1,0,NA,moderate,NA,FALSE
9156290,Chic English Basement -pet & family friendly!,Apartment,Entire home/apt,7,1,2,175,12,2,129,95,moderate,8.38,FALSE
14715206,Stunning Capitol Hill English Basement Apartment,Apartment,Entire home/apt,4,1,1,121,0,1,48,99,flexible,5.93,FALSE
16463837,1-Bedroom/Eastern Market w/parking,Apartment,Entire home/apt,5,1,1,155,20,1,19,94,strict,4.71,FALSE
15218654,Charming Capitol Hill Apartment in Heart of DC,Apartment,Entire home/apt,4,1,1,139,0,2,27,99,moderate,4.03,FALSE
15913471,1 Bedroom w/ Patio near Eastern Market & Capitol,Apartment,Entire home/apt,4,1,1,199,0,3,1,100,flexible,0.27,FALSE
16824823,DC Inauguration Get Away,House,Shared room,3,1,1,700,0,1,0,NA,flexible,NA,TRUE
16736000,Historic Capitol Hill - Welcome,Townhouse,Private room,1,1.5,1,90,10,2,1,100,flexible,0.91,FALSE
16497164,Entire Alley House 1 Block from Capital,Apartment,Entire home/apt,4,1.5,1,250,0,2,1,100,flexible,0.27,FALSE
8993667,Snazzy 1Br/1Ba condo 1 blk to Metro,Condominium,Entire home/apt,4,1,1,115,10,2,33,92,strict,2.44,FALSE
16038792,Large townhouse 6 blocks from the Capitol,Townhouse,Entire home/apt,10,2.5,4,480,0,4,1,100,strict,1,FALSE
6878432,Capitol Hill Beautiful One Bedroom,Apartment,Entire home/apt,4,1,1,175,25,3,94,99,moderate,4.51,FALSE
